Product_ID,Product_Name,Catagory,Supplier_ID,Supplier_Name,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Price,Date_Received,Last_Order_Date,Expiration_Date,Warehouse_Location,Sales_Volume,Inventory_Turnover_Rate,Status,Days_To_Expiry,Shelf_Life_Days,Stock_Pressure,Turnover_Label,Expiry_Risk_Level,Discount_Percent,Dynamic_Selling_Price,Expiry_Ratio,Is_Expired,Product_Status,Turnover_Normalized,Stock_Pressure_Normalized
37-606-0510,Milk,Dairy,09-489-6314,Jabbercube,18,64,86,1.0,2025-09-14,2025-06-10,2025-11-10,53 Homewood Alley,73,38,Active,152,57,0.2769230769230769,Medium,Low,18.85,0.9,1.0,False,Active,0.37373737373737376,0.0032470755051400226
36-296-9609,Sunflower Oil,Oils & Fats,46-041-1131,Photofeed,24,35,14,2.5,2025-05-05,2025-06-25,2025-12-02,7 Rutledge Pass,91,71,Backordered,174,211,0.6666666666666666,Fast,Low,17.78,2.5,0.8246445497630331,False,Active,0.7070707070707072,0.011059907834101384
22-329-7791,Watermelon,Fruits & Vegetables,72-013-2438,Eidel,53,41,30,3.0,2025-03-17,2026-01-14,2025-09-20,50687 Porter Park,24,77,Discontinued,101,187,1.261904761904762,Fast,Low,30.42,3.0,0.5401069518716578,False,Active,0.7676767676767677,0.022992100065832792
56-894-3733,Yogurt,Dairy,57-133-8386,Skinte,85,83,13,1.75,2025-04-06,2025-03-18,2026-02-03,897 Independence Circle,49,75,Backordered,237,303,1.011904761904762,Fast,Low,18.83,1.75,0.7821782178217822,False,Active,0.7474747474747476,0.017980579328505605
06-858-5680,Sesame Oil,Oils & Fats,63-231-2829,Miboo,15,34,57,6.5,2025-08-23,2026-01-13,2026-01-17,49476 Tony Hill,49,96,Discontinued,220,147,0.4285714285714285,Fast,Low,1.34,6.5,1.0,False,Active,0.9595959595959597,0.006287030941408821
71-954-4501,Anchovies,Seafood,26-135-6134,Quatz,66,49,41,10.0,2025-06-28,2025-10-09,2025-07-27,290 Rusk Avenue,27,37,Discontinued,46,29,1.32,Medium,Low,19.57,9.0,1.0,False,Active,0.36363636363636365,0.024156682027649774
12-046-2988,Corn Oil,Oils & Fats,37-630-2250,Youbridge,17,63,66,2.5,2026-01-26,2026-01-25,2025-11-22,931 Browning Center,23,46,Backordered,164,1,0.265625,Medium,Low,16.42,2.25,1.0,False,Active,0.4545454545454546,0.0030205933179723522
95-356-1566,Grapes,Fruits & Vegetables,57-204-2098,Rhynyx,13,61,77,5.5,2025-07-23,2026-02-22,2026-01-30,622 Buena Vista Trail,42,18,Backordered,233,191,0.2096774193548387,Slow,Low,24.89,3.85,1.0,False,Active,0.1717171717171717,0.001899063475546307
34-291-4939,Digestive Biscuit,Bakery,39-284-1614,Eimbee,34,49,27,4.0,2025-03-10,2025-11-25,2026-02-14,983 Sommers Circle,78,20,Discontinued,248,341,0.68,Slow,Low,38.11,2.8,0.7272727272727273,False,Active,0.19191919191919193,0.01132718894009217
35-621-2546,Swiss Cheese,Dairy,14-190-2260,Skiptube,85,89,41,8.0,2025-04-23,2025-04-08,2026-02-16,3 Fairfield Center,68,93,Discontinued,250,299,0.9444444444444444,Fast,Low,10.65,8.0,0.8361204013377926,False,Active,0.9292929292929294,0.016628264208909373
21-013-3508,Cabbage,Fruits & Vegetables,64-489-8494,Meevee,12,95,49,1.0,2025-06-10,2025-06-14,2025-11-11,84305 Fair Oaks Plaza,25,23,Backordered,153,154,0.125,Medium,Low,23.66,0.9,0.9935064935064936,False,Active,0.22222222222222224,0.00020161290322580827
38-049-9319,Oatmeal Biscuit,Bakery,90-447-5123,Trunyx,82,6,53,5.0,2025-11-08,2025-04-30,2025-05-10,6 Lillian Junction,21,58,Active,-32,1,11.714285714285714,Medium,High,0.0,1.75,0.0,True,Expired,0.0,0.0
94-697-2396,Sourdough Bread,Bakery,34-161-7429,Zoomlounge,71,97,44,4.0,2025-11-28,2025-02-26,2025-07-08,44 Thompson Terrace,58,14,Discontinued,27,1,0.7244897959183674,Slow,Medium,26.3,2.0,1.0,False,Active,0.13131313131313133,0.012219035079469578
33-807-7247,Mozzarella Cheese,Dairy,94-453-3755,Blogspan,58,17,26,7.0,2025-06-24,2025-07-08,2026-01-04,63464 Jana Court,62,89,Backordered,207,194,3.2222222222222223,Fast,Low,4.58,5.95,1.0,False,Active,0.8888888888888891,0.06228878648233487
62-816-8794,Rice Flour,Grains & Pulses,56-110-5754,Photobug,15,76,81,2.0,2025-11-17,2025-06-18,2026-02-07,04 Blaine Lane,90,26,Backordered,241,82,0.1948051948051948,Medium,Low,22.46,1.8,1.0,False,Active,0.25252525252525254,0.0016009336285833999
33-507-9886,Pineapple,Fruits & Vegetables,11-445-3951,Quinu,68,25,16,3.5,2025-04-05,2025-08-20,2025-06-28,0584 Lindbergh Alley,25,83,Active,17,84,2.6153846153846154,Fast,Medium,46.03,2.275,0.20238095238095238,False,Active,0.8282828282828284,0.05012406947890819
40-003-7322,White Sugar,Grains & Pulses,41-644-3129,Wordtune,13,32,79,2.0,2025-05-08,2026-02-17,2025-10-12,2693 6th Court,38,61,Discontinued,123,157,0.3939393939393939,Fast,Low,22.76,2.0,0.7834394904458599,False,Active,0.6060606060606062,0.005592794302471723
95-090-2788,Sesame Oil,Oils & Fats,95-715-6047,Dabtype,45,7,58,6.5,2025-09-03,2025-04-06,2025-08-27,0313 Rockefeller Street,86,77,Discontinued,77,1,5.625,Fast,Low,9.18,5.525,1.0,False,Active,0.7676767676767677,0.11045506912442396
06-503-5891,Egg (Goose),Dairy,19-098-2529,Babblestorm,40,22,74,2.45,2025-03-23,2025-09-24,2025-03-17,49646 Derek Lane,76,70,Backordered,-86,1,1.7391304347826086,Fast,High,0.0,1.1025,0.0,True,Expired,0.0,0.0
38-555-9147,Black Coffee,Beverages,35-370-7603,Aimbu,62,23,25,15.5,2025-07-24,2025-04-30,2025-03-09,0 Oneill Hill,34,68,Discontinued,-94,1,2.583333333333333,Fast,High,0.0,6.975,0.0,True,Expired,0.0,0.0
64-854-8664,Peanut Oil,Oils & Fats,19-893-7698,Pixoboo,79,3,36,4.0,2025-08-17,2026-01-26,2025-08-31,76 Independence Drive,46,29,Discontinued,81,14,19.75,Medium,Low,29.39,3.0,1.0,False,Active,0.2828282828282828,0.3936059907834102
50-942-2409,Peas,Fruits & Vegetables,69-472-4067,Meedoo,75,91,68,3.0,2025-11-01,2025-04-24,2025-12-11,7182 Summit Court,96,73,Backordered,183,40,0.8152173913043478,Fast,Low,8.46,3.0,1.0,False,Active,0.7272727272727274,0.014037767982368264
17-493-4579,Almond Flour,Grains & Pulses,67-541-7091,Trudoo,76,8,2,9.5,2025-10-05,2025-11-09,2025-05-29,4627 Amoth Circle,24,53,Active,-13,1,8.444444444444445,Medium,High,0.0,3.325,0.0,True,Expired,0.0,0.0
10-854-5467,Canola Oil,Oils & Fats,40-443-3362,Realcube,96,51,40,2.3,2025-03-17,2025-05-05,2025-11-27,3 Oakridge Parkway,61,4,Discontinued,169,255,1.8461538461538465,Slow,Low,46.65,1.265,0.6627450980392157,False,Active,0.030303030303030304,0.03470400567174762
11-604-6002,Canola Oil,Oils & Fats,50-862-4552,Kimia,69,17,27,2.3,2026-01-15,2025-06-19,2025-05-30,17640 Cottonwood Place,79,75,Backordered,-12,1,3.8333333333333335,Fast,High,0.0,1.035,0.0,True,Expired,0.0,0.0
44-305-1866,Butter,Dairy,25-190-3172,Jayo,48,71,86,3.0,2025-04-30,2025-07-03,2025-08-30,51205 Rieder Junction,95,3,Discontinued,80,122,0.6666666666666666,Slow,Low,46.83,2.1,0.6557377049180327,False,Active,0.0202020202020202,0.011059907834101384
49-730-0159,Cream,Dairy,62-766-8232,Riffpedia,82,3,82,2.4,2025-10-04,2025-12-11,2025-08-27,09189 2nd Drive,48,31,Active,77,1,20.5,Medium,Low,29.08,1.7999999999999998,1.0,False,Active,0.30303030303030304,0.4086405529953917
70-534-7796,Zucchini,Fruits & Vegetables,62-044-8874,Babblestorm,43,21,31,2.5,2026-02-20,2025-06-26,2026-01-18,76106 Anthes Junction,22,25,Backordered,221,1,1.9545454545454544,Medium,Low,23.46,1.875,1.0,False,Active,0.24242424242424243,0.03687683284457478
95-738-4658,Green Coffee,Beverages,67-404-3362,Skyndu,90,68,74,12.0,2025-04-03,2025-11-27,2025-10-31,35 Golf Course Alley,81,26,Backordered,142,211,1.3043478260869563,Medium,Low,39.25,10.8,0.6729857819905213,False,Active,0.25252525252525254,0.023842917251051893
20-405-4865,Milk,Dairy,16-019-7101,Centimia,13,39,98,0.9,2025-06-03,2025-11-06,2025-09-19,36483 Burning Wood Pass,46,46,Backordered,100,108,0.325,Medium,Low,20.15,0.81,0.9259259259259259,False,Active,0.4545454545454546,0.00421082949308756
79-428-8753,Cabbage,Fruits & Vegetables,29-521-7910,Skivee,62,79,95,1.0,2025-05-17,2025-07-07,2025-12-31,9 Holmberg Circle,34,12,Active,203,228,0.775,Slow,Low,32.41,0.7,0.8903508771929824,False,Active,0.11111111111111112,0.0132315668202765
10-626-8536,Coconut Sugar,Grains & Pulses,23-274-3305,Lazz,17,85,74,5.0,2025-05-02,2026-01-30,2025-03-31,38583 2nd Pass,76,89,Active,-72,1,0.1976744186046511,Fast,High,0.0,3.0,0.0,True,Expired,0.0,0.0
27-216-9671,Sesame Oil,Oils & Fats,40-773-7065,Skilith,100,86,94,6.5,2025-08-12,2025-04-13,2025-06-05,4 Browning Terrace,77,57,Active,-6,1,1.1494252873563218,Medium,High,0.0,3.25,0.0,True,Expired,0.0,0.0
14-489-8669,All-Purpose Flour,Grains & Pulses,28-436-5158,Wikibox,54,69,68,1.75,2025-07-25,2025-11-06,2025-05-14,21629 Burrows Pass,77,56,Discontinued,-28,1,0.7714285714285715,Medium,High,0.0,0.875,0.0,True,Expired,0.0,0.0
46-632-8420,Whipped Cream,Dairy,27-996-8883,Skippad,98,24,4,4.1,2025-03-09,2025-12-22,2025-05-24,9 Meadow Ridge Center,89,80,Active,-18,76,3.92,Fast,High,0.0,1.845,0.0,True,Expired,0.0,0.0
39-192-3521,Herbal Tea,Beverages,74-062-7176,Dynazzy,20,9,12,30.5,2025-06-27,2026-02-23,2025-03-17,428 Oriole Avenue,46,32,Discontinued,-86,1,2.0,Medium,High,0.0,10.675,0.0,True,Expired,0.0,0.0
94-528-8088,Haddock,Seafood,68-885-5553,Zoovu,43,7,63,9.0,2025-09-27,2025-07-25,2025-03-09,21379 Stoughton Junction,66,71,Active,-94,1,5.375,Fast,High,0.0,4.05,0.0,True,Expired,0.0,0.0
74-305-1263,Green Coffee,Beverages,83-076-5024,Photobean,29,91,48,12.0,2025-10-06,2025-07-11,2025-08-17,744 Lakewood Gardens Crossing,28,40,Active,67,1,0.3152173913043478,Medium,Low,18.26,10.8,1.0,False,Active,0.393939393939394,0.004014726507713886
53-151-5726,Grapes,Fruits & Vegetables,93-180-4005,Flipopia,37,45,62,5.5,2025-12-09,2026-01-13,2025-04-21,84239 Meadow Vale Trail,34,23,Backordered,-51,1,0.8043478260869565,Medium,High,0.0,2.75,0.0,True,Expired,0.0,0.0
02-085-7218,Cheddar Cheese,Dairy,41-978-3326,Oyonder,85,28,32,8.9,2026-01-18,2025-06-26,2026-01-29,2835 Schlimgen Parkway,57,41,Backordered,232,11,2.931034482758621,Medium,Low,19.01,6.675000000000001,1.0,False,Active,0.4040404040404041,0.05645161290322582
77-777-4536,Basmati Rice,Grains & Pulses,64-396-5538,Skidoo,26,67,46,4.4,2025-12-09,2025-09-13,2025-04-05,4784 Farmco Alley,54,46,Backordered,-67,1,0.3823529411764705,Medium,High,0.0,2.2,0.0,True,Expired,0.0,0.0
86-482-6451,White Tea,Beverages,56-965-0404,Brightbean,91,78,61,25.0,2025-05-06,2025-10-28,2025-08-11,5501 Fuller Way,63,15,Backordered,61,97,1.1518987341772151,Slow,Low,44.73,17.5,0.6288659793814433,False,Active,0.1414141414141414,0.020786910109082426
36-127-4273,Ricotta Cheese,Dairy,05-719-6858,Skimia,50,46,38,6.2,2025-10-02,2025-07-04,2025-08-01,10342 Division Place,88,70,Active,51,1,1.0638297872340423,Fast,Low,9.47,6.2,1.0,False,Active,0.6969696969696971,0.019021472693401313
03-061-1344,Trout,Seafood,85-211-5357,Izio,98,65,76,12.0,2025-09-28,2025-07-20,2025-06-28,96420 Briar Crest Lane,62,47,Active,17,1,1.4848484848484849,Medium,Medium,16.61,8.399999999999999,1.0,False,Active,0.4646464646464647,0.027461248428990368
97-300-7511,Egg (Duck),Dairy,47-687-2255,Katz,37,53,61,1.0,2025-04-04,2025-07-18,2025-03-22,45190 Fordem Court,90,89,Backordered,-81,1,0.6851851851851852,Fast,High,0.0,0.6,0.0,True,Expired,0.0,0.0
83-108-1174,White Bread,Bakery,56-439-3559,Devpoint,78,68,68,2.5,2025-09-13,2025-03-06,2025-12-26,3 Monument Street,89,24,Backordered,198,104,1.1304347826086956,Medium,Low,23.44,2.25,1.0,False,Active,0.23232323232323232,0.02035664195551994
38-664-2155,Cauliflower,Fruits & Vegetables,10-540-5841,Realpoint,48,27,73,2.55,2026-01-14,2025-04-13,2025-05-31,843 Pepper Wood Hill,52,97,Discontinued,-11,1,1.7142857142857142,Fast,High,0.0,1.1474999999999995,0.0,True,Expired,0.0,0.0
80-459-5950,Arabica Coffee,Beverages,04-866-2231,Rhyzio,74,10,74,20.0,2025-07-28,2025-10-03,2025-03-21,5 Killdeer Trail,100,66,Backordered,-82,1,6.727272727272728,Fast,High,0.0,9.0,0.0,True,Expired,0.0,0.0
93-015-0811,Pineapple,Fruits & Vegetables,07-055-5188,Gigashots,18,7,58,3.5,2025-11-27,2025-08-06,2025-06-27,1 Pleasure Hill,88,96,Discontinued,16,1,2.25,Fast,Medium,2.07,2.275,1.0,False,Active,0.9595959595959597,0.04279953917050692
02-888-9412,Cauliflower,Fruits & Vegetables,22-307-4653,Photobug,95,66,69,2.48,2025-06-09,2025-03-29,2026-02-05,880 Calypso Road,92,72,Backordered,239,241,1.417910447761194,Fast,Low,9.42,2.48,0.991701244813278,False,Active,0.7171717171717172,0.02611940298507463
10-218-2680,Egg (Turkey),Dairy,72-024-1595,Quinu,39,93,57,2.5,2025-06-05,2025-05-29,2026-01-04,6810 Aberg Junction,26,44,Backordered,207,213,0.4148936170212766,Medium,Low,18.5,2.25,0.971830985915493,False,Active,0.43434343434343436,0.006012844396509462
30-964-2694,Peas,Fruits & Vegetables,42-976-2737,Edgeclub,48,72,55,3.0,2025-09-19,2025-05-13,2025-07-01,39 Dovetail Terrace,51,41,Active,20,1,0.6575342465753424,Medium,Medium,18.1,2.1,1.0,False,Active,0.4040404040404041,0.010876838583422765
15-144-9413,Strawberries,Fruits & Vegetables,08-912-0895,Meevee,58,15,87,5.9,2025-07-11,2025-07-01,2025-07-30,3 Buhler Place,52,81,Backordered,49,19,3.625,Fast,Low,7.16,5.015000000000001,1.0,False,Active,0.8080808080808082,0.07036290322580645
17-253-5688,Greek Yogurt,Dairy,42-638-2086,Shufflester,39,55,39,3.0,2025-08-16,2025-07-08,2025-06-21,7 Hooker Way,47,59,Backordered,10,1,0.6964285714285714,Medium,Medium,12.66,2.1,1.0,False,Active,0.585858585858586,0.011656517445687953
31-608-1445,Papaya,Fruits & Vegetables,75-286-4153,Ntag,84,28,29,4.4,2026-02-10,2026-02-16,2025-12-15,227 Tennyson Plaza,54,32,Discontinued,187,1,2.896551724137931,Medium,Low,21.72,3.3000000000000003,1.0,False,Active,0.31313131313131315,0.055760368663594476
51-934-9117,Sardines,Seafood,34-389-9922,Linklinks,30,55,4,6.0,2025-08-26,2025-07-29,2026-02-01,05944 Scott Parkway,56,31,Active,235,159,0.5357142857142857,Medium,Low,21.08,5.4,1.0,False,Active,0.30303030303030304,0.008434825543120476
72-810-9753,Sesame Oil,Oils & Fats,17-359-2527,Yotz,14,84,15,6.5,2026-01-29,2026-02-08,2025-12-13,545 Farwell Lane,51,73,Active,185,1,0.1647058823529411,Fast,Low,8.2,6.5,1.0,False,Active,0.7272727272727274,0.00099756031444836
53-146-9979,Powdered Sugar,Grains & Pulses,44-388-2451,Skidoo,21,15,27,2.5,2026-02-06,2025-10-12,2025-08-09,42 Mandrake Alley,37,41,Active,59,1,1.3125,Medium,Low,18.36,2.25,1.0,False,Active,0.4040404040404041,0.024006336405529956
46-622-3434,Jasmine Rice,Grains & Pulses,85-473-1534,Topdrive,17,19,74,4.75,2025-10-05,2025-12-09,2025-07-24,2 Miller Lane,58,27,Discontinued,43,1,0.85,Medium,Low,22.42,4.275,1.0,False,Active,0.26262626262626265,0.014735023041474655
47-843-8207,Cauliflower,Fruits & Vegetables,55-838-9088,Cogilith,34,92,26,2.5,2025-09-02,2025-04-11,2025-12-28,01 Northfield Road,28,71,Active,200,117,0.3655913978494624,Fast,Low,8.89,2.5,1.0,False,Active,0.7070707070707072,0.005024528021406275
29-135-0791,Jasmine Rice,Grains & Pulses,05-050-4384,Babblestorm,56,48,82,4.75,2025-10-19,2025-12-22,2026-01-12,97 Utah Lane,71,65,Backordered,215,85,1.1428571428571428,Fast,Low,11.02,4.75,1.0,False,Active,0.6464646464646465,0.020605661619486508
45-194-4094,Plum,Fruits & Vegetables,65-611-4749,Devcast,64,71,69,3.9,2025-10-11,2025-06-15,2025-10-11,2 Scofield Street,60,67,Active,122,1,0.8888888888888888,Fast,Low,10.31,3.9,1.0,False,Active,0.6666666666666667,0.015514592933947772
09-712-3630,Grapes,Fruits & Vegetables,17-807-6972,Aibox,87,62,2,5.5,2025-07-10,2025-03-26,2025-10-01,10 Golf Course Hill,22,38,Backordered,112,83,1.380952380952381,Medium,Low,19.3,4.95,1.0,False,Active,0.37373737373737376,0.02537853851217907
56-213-0577,Papaya,Fruits & Vegetables,72-306-8602,Kwinu,24,25,52,4.5,2025-05-26,2025-05-24,2025-09-18,851 Hollow Ridge Center,24,77,Backordered,99,115,0.9230769230769232,Fast,Low,14.25,4.5,0.8608695652173913,False,Active,0.7676767676767677,0.016199929103154917
78-956-4737,Sushi Rice,Grains & Pulses,76-712-0418,Photobug,47,1,60,4.2,2026-01-30,2025-05-20,2025-04-19,9 Burrows Junction,32,87,Discontinued,-53,1,23.5,Fast,High,0.0,1.89,0.0,True,Expired,0.0,0.0
29-436-6570,Digestive Biscuit,Bakery,12-140-7809,Quatz,61,8,45,4.0,2025-06-21,2025-09-28,2025-09-18,30590 Bowman Alley,73,64,Discontinued,99,89,6.777777777777778,Fast,Low,13.58,3.4,1.0,False,Active,0.6363636363636365,0.13356374807987711
04-038-1547,Rye Bread,Bakery,61-912-9541,Realblab,48,2,16,2.8,2025-03-27,2025-11-25,2025-06-09,76 Shelley Pass,27,1,Discontinued,-2,74,16.0,Slow,High,0.0,0.7,0.0,True,Expired,0.0,0.0
76-476-9996,Chocolate Biscuit,Bakery,88-428-6227,Photobean,37,96,82,5.0,2025-10-07,2026-01-15,2025-12-07,0 Larry Terrace,35,23,Backordered,179,61,0.3814432989690721,Medium,Low,23.44,4.5,1.0,False,Active,0.22222222222222224,0.005342296546154212
43-469-7551,Arabica Coffee,Beverages,64-361-4238,Rhycero,45,36,97,20.0,2025-12-28,2025-05-27,2026-01-26,760 Butternut Plaza,36,6,Active,229,29,1.2162162162162162,Slow,Low,28.93,14.0,1.0,False,Active,0.050505050505050504,0.022076223689126918
15-169-8058,Bread Flour,Grains & Pulses,14-009-8505,Feedfire,87,97,28,1.5,2025-06-13,2025-09-24,2025-04-19,26160 Independence Alley,58,21,Active,-53,1,0.8877551020408163,Medium,High,0.0,0.75,0.0,True,Expired,0.0,0.0
37-567-3218,Almond Flour,Grains & Pulses,03-257-4437,Trilia,37,47,34,9.5,2025-07-31,2025-11-01,2025-07-21,153 Caliangt Plaza,38,89,Backordered,40,1,0.7708333333333334,Fast,Low,3.6,9.5,1.0,False,Active,0.8888888888888891,0.013148041474654381
92-455-2959,Robusta Coffee,Beverages,13-109-8639,Katz,59,62,57,10.3,2025-09-12,2025-07-17,2025-02-25,0 Ohio Hill,90,94,Backordered,-106,1,0.9365079365079364,Fast,High,0.0,6.180000000000001,0.0,True,Expired,0.0,0.0
75-672-4378,Pomegranate,Fruits & Vegetables,20-103-9525,Eare,62,40,86,6.0,2025-07-16,2025-11-17,2025-06-06,4 Esch Point,45,86,Backordered,-5,1,1.5121951219512195,Fast,High,0.0,2.7,0.0,True,Expired,0.0,0.0
66-806-6051,Yogurt,Dairy,19-875-5642,Devpulse,63,12,82,1.7,2025-09-24,2025-07-02,2025-05-24,8 Kensington Place,56,31,Backordered,-18,1,4.846153846153846,Medium,High,0.0,0.595,0.0,True,Expired,0.0,0.0
65-527-9488,Grapes,Fruits & Vegetables,23-482-0516,Layo,38,72,39,5.5,2025-07-11,2025-06-25,2025-10-11,23704 Algoma Park,59,8,Active,122,92,0.5205479452054794,Slow,Low,28.04,3.85,1.0,False,Active,0.07070707070707072,0.008130799823243483
36-840-2728,Mackerel,Seafood,26-454-7297,Dabfeed,76,21,3,7.5,2026-01-22,2025-08-11,2025-03-15,08545 Lillian Street,31,47,Discontinued,-88,1,3.4545454545454546,Medium,High,0.0,2.625,0.0,True,Expired,0.0,0.0
07-389-5740,Egg (Quail),Dairy,72-784-3292,Skimia,34,94,69,0.8,2026-01-04,2025-03-13,2025-07-18,59 Veith Center,96,30,Backordered,37,1,0.3578947368421052,Medium,Low,21.31,0.7200000000000001,1.0,False,Active,0.29292929292929293,0.004870240116420083
13-144-2169,Eggplant,Fruits & Vegetables,11-742-5033,Blogpad,25,62,11,3.0,2025-10-02,2025-12-02,2025-09-08,52 Namekagon Junction,57,98,Backordered,89,1,0.3968253968253968,Fast,Low,0.72,3.0,1.0,False,Active,0.9797979797979799,0.0056506473557164805
13-798-3397,Egg (Turkey),Dairy,89-992-6472,Twimm,86,16,37,2.5,2025-03-28,2025-05-10,2025-12-21,93321 Kennedy Point,34,66,Active,193,268,5.0588235294117645,Fast,Low,26.28,2.125,0.7201492537313433,False,Active,0.6565656565656567,0.09910544863106532
85-806-0613,Oatmeal Biscuit,Bakery,06-286-2758,Kwimbee,41,21,47,5.0,2025-03-08,2026-01-02,2025-04-27,9269 Main Trail,50,99,Active,-45,50,1.8636363636363635,Fast,High,0.0,2.25,0.0,True,Expired,0.0,0.0
67-248-6306,Cauliflower,Fruits & Vegetables,86-173-6891,Avamm,77,54,10,2.5,2025-07-28,2025-10-03,2025-12-23,05 Bartelt Street,64,73,Active,195,148,1.4,Fast,Low,8.7,2.5,1.0,False,Active,0.7272727272727274,0.025760368663594473
47-866-6589,Egg (Duck),Dairy,78-203-1075,Dynazzy,41,61,69,1.0,2025-07-27,2026-02-04,2025-07-28,30880 Barnett Junction,30,100,Discontinued,47,1,0.6612903225806451,Fast,Low,0.22,1.0,1.0,False,Active,1.0,0.010952133194588971
91-127-7489,Orange,Fruits & Vegetables,86-079-1525,Oyondu,44,8,52,2.95,2025-05-12,2025-12-11,2025-08-05,43211 Anzinger Drive,42,66,Active,55,85,4.888888888888889,Fast,Low,29.86,2.5075000000000003,0.6470588235294118,False,Active,0.6565656565656567,0.0956989247311828
90-343-9640,Avocado Oil,Oils & Fats,54-919-9424,Dabtype,53,89,100,10.0,2025-07-02,2025-04-07,2025-10-07,3622 Anhalt Lane,22,83,Backordered,118,97,0.5888888888888889,Fast,Low,5.34,10.0,1.0,False,Active,0.8282828282828284,0.009500768049155148
01-018-6418,Chocolate Biscuit,Bakery,78-888-6073,Chatterbridge,68,29,100,5.0,2025-11-14,2025-09-28,2025-07-17,481 Mifflin Hill,70,26,Backordered,36,1,2.2666666666666666,Medium,Low,23.29,3.75,1.0,False,Active,0.25252525252525254,0.04313364055299539
80-375-9075,Swiss Cheese,Dairy,86-487-3354,Centidel,96,34,57,8.0,2025-11-24,2025-10-21,2025-06-20,3831 Goodland Road,71,17,Discontinued,9,1,2.742857142857143,Slow,Medium,26.21,2.8,1.0,False,Active,0.16161616161616163,0.052679394338380515
80-227-6886,Garlic,Fruits & Vegetables,91-632-7343,Layo,33,4,31,7.0,2025-03-14,2026-01-13,2025-06-15,4374 Corry Terrace,46,92,Active,4,93,6.6,Fast,High,52.87,3.1499999999999995,0.043010752688172046,False,Active,0.9191919191919193,0.13
15-562-3712,Cauliflower,Fruits & Vegetables,53-243-7800,Yakitri,33,89,15,2.5,2025-08-28,2025-06-21,2025-10-29,1 Hudson Hill,90,52,Discontinued,140,62,0.3666666666666666,Medium,Low,14.65,2.25,1.0,False,Active,0.5151515151515152,0.005046082949308757
10-137-9759,Watermelon,Fruits & Vegetables,23-688-6256,Trupe,90,17,17,3.0,2025-04-01,2025-09-04,2025-03-11,402 Kings Road,82,84,Backordered,-92,1,5.0,Fast,High,0.0,1.35,0.0,True,Expired,0.0,0.0
69-171-1305,Brown Rice,Grains & Pulses,33-733-7313,Livetube,31,29,57,2.5,2025-10-27,2025-06-19,2025-10-12,9951 Petterle Alley,25,22,Active,123,1,1.0333333333333334,Medium,Low,24.0,2.25,1.0,False,Active,0.21212121212121213,0.01841013824884793
83-117-7658,Asparagus,Fruits & Vegetables,61-424-7670,Yabox,92,3,81,5.0,2025-04-06,2025-02-25,2025-12-20,0282 Emmet Hill,62,20,Backordered,192,258,23.0,Slow,Low,46.21,2.75,0.7441860465116279,False,Active,0.19191919191919193,0.4587557603686636
74-642-2435,Cauliflower,Fruits & Vegetables,52-012-3409,Skinix,66,31,18,2.5,2025-04-07,2025-12-29,2025-04-09,6292 Chive Street,85,39,Backordered,-63,2,2.0625,Medium,High,0.0,0.875,0.0,True,Expired,0.0,0.0
10-445-0741,Anchovies,Seafood,82-470-7146,Mybuzz,83,17,39,10.0,2025-06-04,2025-07-12,2025-04-01,31 Loomis Park,33,20,Active,-71,1,4.611111111111111,Slow,High,0.0,2.5,0.0,True,Expired,0.0,0.0
80-658-6456,Mango,Fruits & Vegetables,42-080-6579,Wordtune,84,9,46,5.0,2025-06-09,2025-05-20,2025-12-11,44051 Old Shore Junction,30,68,Backordered,183,185,8.4,Fast,Low,13.56,4.25,0.9891891891891892,False,Active,0.6767676767676769,0.16608294930875578
81-354-4203,Haddock,Seafood,15-466-5131,Yabox,76,57,78,9.0,2025-06-19,2025-06-28,2025-04-29,12 Luster Terrace,52,86,Discontinued,-43,1,1.3103448275862069,Fast,High,0.0,5.4,0.0,True,Expired,0.0,0.0
08-573-9997,Pomegranate,Fruits & Vegetables,95-734-4024,Meevee,26,1,9,6.0,2026-02-11,2025-04-06,2025-12-03,03 Little Fleur Pass,82,8,Backordered,175,1,13.0,Slow,Low,33.04,3.3000000000000003,1.0,False,Active,0.07070707070707072,0.25829493087557603
74-610-2295,Green Coffee,Beverages,22-959-6357,Lajo,61,31,100,12.5,2025-12-31,2025-03-17,2025-09-27,87 Bluestem Parkway,95,61,Active,108,1,1.90625,Fast,Low,12.54,10.625,1.0,False,Active,0.6060606060606062,0.03590869815668203
76-070-1411,Evaporated Milk,Dairy,63-528-0643,Realcube,15,75,78,1.9,2026-02-02,2026-02-13,2026-02-15,87578 Stoughton Parkway,71,21,Discontinued,249,13,0.1973684210526315,Medium,Low,23.97,1.71,1.0,False,Active,0.20202020202020202,0.0016523162745573617
61-582-7399,Apricot,Fruits & Vegetables,15-062-6342,Topiczoom,73,83,74,5.0,2025-03-30,2026-02-06,2025-07-23,8 Hanover Center,87,10,Discontinued,42,115,0.8690476190476191,Slow,Low,59.31,3.5,0.3652173913043478,False,Active,0.09090909090909093,0.015116853192890063
42-674-3917,Whole Wheat Flour,Grains & Pulses,26-080-4944,Pixonyx,41,76,47,2.65,2025-09-16,2025-04-21,2025-06-07,78 Forest Dale Road,50,50,Backordered,-4,1,0.5324675324675324,Medium,High,0.0,1.325,0.0,True,Expired,0.0,0.0
